CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
10964.0,20,14,2669.51,3,3,3,333,Potential Loyalists
10965.0,109,10,1434.53,1,2,2,122,Lost Customers
10966.0,48,4,924.52,2,1,1,211,Lost Customers
10967.0,26,14,1812.73,3,3,2,332,Potential Loyalists
10968.0,42,10,962.72,2,2,1,221,Lost Customers
10969.0,1,28,4220.29,5,5,4,554,Champions
10970.0,23,10,2958.12,3,2,3,323,Potential Loyalists
10971.0,104,15,3116.14,1,3,3,133,At Risk
10972.0,40,10,1786.48,2,2,2,222,Lost Customers
10973.0,78,19,4161.24,1,4,4,144,At Risk
10974.0,2,27,4112.28,5,4,4,544,Champions
10975.0,41,9,1605.96,2,2,2,222,Lost Customers
10976.0,150,3,310.26,1,1,1,111,Lost Customers
10977.0,2,29,6895.53,5,5,5,555,Champions
10978.0,56,13,2723.59,2,3,3,233,At Risk
10979.0,27,1,112.94,3,1,1,311,Potential Loyalists
10980.0,1,25,5033.26,5,4,4,544,Champions
10981.0,71,17,4376.88,2,3,4,234,At Risk
10982.0,60,5,530.38,2,1,1,211,Lost Customers
10983.0,34,19,4121.95,3,4,4,344,Loyal Customers
10984.0,64,23,3292.24,2,4,3,243,At Risk
10985.0,7,25,4348.5599999999995,5,4,4,544,Champions
10986.0,13,14,2756.62,4,3,3,433,Potential Loyalists
10987.0,20,4,998.45,3,1,1,311,Potential Loyalists
10988.0,12,14,3266.4,4,3,3,433,Potential Loyalists
10989.0,5,14,2611.16,5,3,3,533,Potential Loyalists
10990.0,10,7,1667.1,4,2,2,422,Potential Loyalists
10991.0,17,23,5051.9,4,4,4,444,Champions
10992.0,12,49,11736.9,4,5,5,455,Champions
10993.0,16,71,14446.119999999999,4,5,5,455,Champions
10994.0,25,39,8246.9,3,5,5,355,Loyal Customers
10995.0,31,15,3456.14,3,3,4,334,Potential Loyalists
10996.0,41,15,3501.54,2,3,4,234,At Risk
10997.0,32,31,6663.98,3,5,5,355,Loyal Customers
10998.0,20,19,3878.58,3,4,4,344,Loyal Customers
10999.0,23,21,3696.04,3,4,4,344,Loyal Customers
11000.0,9,20,4070.51,4,4,4,444,Champions
11001.0,67,8,1138.58,2,2,1,221,Lost Customers
11002.0,69,5,1105.19,2,1,1,211,Lost Customers
11003.0,59,11,1649.55,2,2,2,222,Lost Customers
11004.0,32,22,4252.35,3,4,4,344,Loyal Customers
11005.0,54,12,2547.54,2,3,3,233,At Risk
11006.0,37,19,3103.11,3,4,3,343,Loyal Customers
11007.0,14,25,4480.99,4,4,4,444,Champions
11008.0,2,8,1961.1100000000001,5,2,2,522,Potential Loyalists
11009.0,8,24,5394.2,4,4,4,444,Champions
11010.0,11,18,4179.6,4,4,4,444,Champions
11011.0,165,4,627.19,1,1,1,111,Lost Customers
11012.0,2,36,6913.21,5,5,5,555,Champions
11013.0,30,19,4332.64,3,4,4,344,Loyal Customers
11014.0,159,5,1798.12,1,1,2,112,Lost Customers
11015.0,72,5,1368.6,2,1,2,212,Lost Customers
11016.0,396,3,611.02,1,1,1,111,Lost Customers
11017.0,5,15,3116.7,5,3,3,533,Potential Loyalists
11018.0,83,16,3998.77,1,3,4,134,At Risk
11019.0,140,8,1638.71,1,2,2,122,Lost Customers
11020.0,96,18,1897.15,1,4,2,142,At Risk
11021.0,24,18,2690.05,3,4,3,343,Loyal Customers
11022.0,18,21,3627.24,4,4,4,444,Champions
11023.0,77,15,2372.83,2,3,3,233,At Risk
11024.0,2,20,3950.7200000000003,5,4,4,544,Champions
11025.0,81,5,948.96,1,1,1,111,Lost Customers
11026.0,82,17,3242.34,1,3,3,133,At Risk
11027.0,23,3,123.19,3,1,1,311,Potential Loyalists
11028.0,48,13,2989.99,2,3,3,233,At Risk
11029.0,16,20,3326.38,4,4,3,443,Loyal Customers
11030.0,1,28,6599.81,5,5,5,555,Champions
11031.0,40,40,7608.96,2,5,5,255,At Risk
11032.0,15,15,2556.81,4,3,3,433,Potential Loyalists
11033.0,28,8,1818.4399999999998,3,2,2,322,Potential Loyalists
11034.0,53,15,3864.39,2,3,4,234,At Risk
11035.0,11,6,1290.4,4,1,1,411,Potential Loyalists
11036.0,5,20,3276.0899999999997,5,4,3,543,Loyal Customers
11037.0,5,31,7877.82,5,5,5,555,Champions
11038.0,240,4,826.9,1,1,1,111,Lost Customers
11039.0,5,20,4152.02,5,4,4,544,Champions
11040.0,4,24,4481.8099999999995,5,4,4,544,Champions
11041.0,57,7,2006.46,2,2,2,222,Lost Customers
11042.0,11,31,6857.99,4,5,5,455,Champions
11043.0,78,26,4708.29,1,4,4,144,At Risk
11044.0,5,16,4586.92,5,3,4,534,Big Spenders
11045.0,28,13,2640.24,3,3,3,333,Potential Loyalists
11046.0,23,12,2343.59,3,3,3,333,Potential Loyalists
11047.0,25,9,2065.64,3,2,2,322,Potential Loyalists
11048.0,21,25,6226.17,3,4,5,345,Loyal Customers
11049.0,46,5,709.1500000000001,2,1,1,211,Lost Customers
11050.0,6,17,3262.6,5,3,3,533,Potential Loyalists
11051.0,221,6,1690.03,1,1,2,112,Lost Customers
11052.0,38,9,1841.17,3,2,2,322,Potential Loyalists
11053.0,3,16,3590.41,5,3,4,534,Big Spenders
11054.0,7,112,23548.97,5,5,5,555,Champions
11055.0,297,5,575.34,1,1,1,111,Lost Customers
11056.0,7,38,7467.900000000001,5,5,5,555,Champions
11057.0,25,16,4351.69,3,3,4,334,Potential Loyalists
11058.0,8,23,4080.01,4,4,4,444,Champions
11059.0,82,25,5238.14,1,4,4,144,At Risk
11060.0,10,23,3829.68,4,4,4,444,Champions
11061.0,17,20,4062.08,4,4,4,444,Champions
11062.0,11,46,9216.77,4,5,5,455,Champions
11063.0,114,9,1513.29,1,2,2,122,Lost Customers
11064.0,33,33,5112.86,3,5,4,354,Loyal Customers
11065.0,47,12,2863.79,2,3,3,233,At Risk
11066.0,61,20,4940.43,2,4,4,244,At Risk
11067.0,31,7,1053.45,3,2,1,321,Potential Loyalists
11068.0,3,17,3196.03,5,3,3,533,Potential Loyalists
11069.0,16,50,10117.33,4,5,5,455,Champions
11070.0,16,16,4249.4800000000005,4,3,4,434,Big Spenders
11071.0,90,6,1110.21,1,1,1,111,Lost Customers
11072.0,459,2,314.25,1,1,1,111,Lost Customers
11073.0,3,11,2311.8,5,2,3,523,Potential Loyalists
11074.0,225,3,418.78999999999996,1,1,1,111,Lost Customers
11075.0,41,9,2005.5,2,2,2,222,Lost Customers
11076.0,22,17,3751.04,3,3,4,334,Potential Loyalists
11077.0,1,35,7059.61,5,5,5,555,Champions
11078.0,5,132,25418.72,5,5,5,555,Champions
11079.0,62,9,1718.0700000000002,2,2,2,222,Lost Customers
11080.0,2,45,10194.3,5,5,5,555,Champions
11081.0,27,15,2196.62,3,3,2,332,Potential Loyalists
11082.0,4,9,1650.03,5,2,2,522,Potential Loyalists
11083.0,5,22,3862.28,5,4,4,544,Champions
11084.0,85,6,1274.4099999999999,1,1,1,111,Lost Customers
11085.0,15,9,1248.1,4,2,1,421,Potential Loyalists
11086.0,54,12,3439.98,2,3,4,234,At Risk
11087.0,77,7,1526.2,2,2,2,222,Lost Customers
11088.0,15,5,865.81,4,1,1,411,Potential Loyalists
11089.0,4,38,7260.87,5,5,5,555,Champions
11090.0,65,8,1986.1599999999999,2,2,2,222,Lost Customers
11091.0,22,10,2302.92,3,2,3,323,Potential Loyalists
11092.0,4,18,2638.46,5,4,3,543,Loyal Customers
11093.0,52,37,7935.77,2,5,5,255,At Risk
11094.0,22,26,4295.51,3,4,4,344,Loyal Customers
11095.0,13,12,1668.3,4,3,2,432,Potential Loyalists
11096.0,26,38,7263.8,3,5,5,355,Loyal Customers
11097.0,17,65,13177.46,4,5,5,455,Champions
11098.0,36,18,3729.48,3,4,4,344,Loyal Customers
11099.0,5,34,5829.36,5,5,5,555,Champions
11100.0,6,47,8607.27,5,5,5,555,Champions
11101.0,39,26,4125.29,2,4,4,244,At Risk
11102.0,11,29,4915.13,4,5,4,454,Champions
11103.0,27,27,5845.7,3,4,5,345,Loyal Customers
11104.0,32,23,4613.82,3,4,4,344,Loyal Customers
11105.0,107,2,209.79000000000002,1,1,1,111,Lost Customers
11106.0,55,22,3321.2000000000003,2,4,3,243,At Risk
11107.0,57,3,1137.75,2,1,1,211,Lost Customers
11108.0,29,11,2569.12,3,2,3,323,Potential Loyalists
11109.0,9,47,9292.77,4,5,5,455,Champions
11110.0,12,29,6031.75,4,5,5,455,Champions
11111.0,4,54,9132.13,5,5,5,555,Champions
11112.0,38,7,1223.27,3,2,1,321,Potential Loyalists
11113.0,85,9,2001.2,1,2,2,122,Lost Customers
11114.0,79,8,1288.94,1,2,1,121,Lost Customers
11115.0,11,15,3538.65,4,3,4,434,Big Spenders
11116.0,35,17,3013.45,3,3,3,333,Potential Loyalists
11117.0,7,32,6298.38,5,5,5,555,Champions
11118.0,47,15,2629.16,2,3,3,233,At Risk
11119.0,147,21,4288.64,1,4,4,144,At Risk
11120.0,53,8,2385.73,2,2,3,223,Potential Loyalists
11121.0,41,26,3893.69,2,4,4,244,At Risk
11122.0,5,19,4424.72,5,4,4,544,Champions
11123.0,64,5,916.27,2,1,1,211,Lost Customers
11124.0,11,12,2034.79,4,3,2,432,Potential Loyalists
11125.0,46,12,2896.56,2,3,3,233,At Risk
11126.0,42,8,1234.88,2,2,1,221,Lost Customers
11127.0,14,64,12729.82,4,5,5,455,Champions
11128.0,12,13,2505.6800000000003,4,3,3,433,Potential Loyalists
11129.0,8,13,2682.77,4,3,3,433,Potential Loyalists
11130.0,255,1,104.1,1,1,1,111,Lost Customers
11131.0,299,4,1425.8200000000002,1,1,2,112,Lost Customers
11132.0,18,15,3615.4300000000003,4,3,4,434,Big Spenders
11133.0,38,14,2119.09,3,3,2,332,Potential Loyalists
11134.0,19,31,5901.71,4,5,5,455,Champions
11135.0,8,9,2480.65,4,2,3,423,Potential Loyalists
11136.0,5,43,8789.49,5,5,5,555,Champions
11137.0,54,12,2518.82,2,3,3,233,At Risk
11138.0,2,19,3270.63,5,4,3,543,Loyal Customers
11139.0,15,8,1805.01,4,2,2,422,Potential Loyalists
11140.0,41,11,2184.78,2,2,2,222,Lost Customers
11141.0,10,53,10215.65,4,5,5,455,Champions
11142.0,326,4,1085.55,1,1,1,111,Lost Customers
11143.0,381,2,410.95,1,1,1,111,Lost Customers
11144.0,24,10,1439.27,3,2,2,322,Potential Loyalists
11145.0,5,22,5717.79,5,4,5,545,Champions
11146.0,39,29,5806.27,2,5,5,255,At Risk
11147.0,21,25,4339.73,3,4,4,344,Loyal Customers
11148.0,27,5,891.77,3,1,1,311,Potential Loyalists
11149.0,10,26,5424.97,4,4,4,444,Champions
11150.0,34,38,7791.35,3,5,5,355,Loyal Customers
11151.0,6,17,3204.97,5,3,3,533,Potential Loyalists
11152.0,18,34,7048.54,4,5,5,455,Champions
11153.0,1,14,2506.5,5,3,3,533,Potential Loyalists
11154.0,54,9,1514.85,2,2,2,222,Lost Customers
11155.0,12,19,4116.8099999999995,4,4,4,444,Champions
11156.0,11,19,4890.29,4,4,4,444,Champions
11157.0,22,13,2039.06,3,3,2,332,Potential Loyalists
11158.0,5,54,10763.28,5,5,5,555,Champions
11159.0,273,2,458.46000000000004,1,1,1,111,Lost Customers
11160.0,73,5,776.76,2,1,1,211,Lost Customers
11161.0,83,6,549.68,1,1,1,111,Lost Customers
11162.0,6,6,1093.62,5,1,1,511,Potential Loyalists
11163.0,84,11,2432.2799999999997,1,2,3,123,Potential Loyalists
11164.0,68,7,780.97,2,2,1,221,Lost Customers
11165.0,3,3,384.24,5,1,1,511,Potential Loyalists
11166.0,138,7,1361.53,1,2,2,122,Lost Customers
11167.0,5,97,17406.53,5,5,5,555,Champions
11168.0,10,64,13399.23,4,5,5,455,Champions
11169.0,7,14,2893.82,5,3,3,533,Potential Loyalists
11170.0,97,7,1153.46,1,2,1,121,Lost Customers
11171.0,37,7,1114.61,3,2,1,321,Potential Loyalists
11172.0,85,1,476.92,1,1,1,111,Lost Customers
11173.0,24,14,2953.67,3,3,3,333,Potential Loyalists
11174.0,7,9,1210.42,5,2,1,521,Potential Loyalists
11175.0,22,16,2973.25,3,3,3,333,Potential Loyalists
11176.0,27,4,666.58,3,1,1,311,Potential Loyalists
11177.0,294,2,563.97,1,1,1,111,Lost Customers
11178.0,3,13,3898.49,5,3,4,534,Big Spenders
11179.0,14,18,3722.31,4,4,4,444,Champions
11180.0,70,20,4956.8099999999995,2,4,4,244,At Risk
11181.0,31,13,2032.7,3,3,2,332,Potential Loyalists
11182.0,3,25,5760.61,5,4,5,545,Champions
11183.0,8,12,2626.69,4,3,3,433,Potential Loyalists
11184.0,26,26,3959.15,3,4,4,344,Loyal Customers
11185.0,64,14,3209.88,2,3,3,233,At Risk
11186.0,31,5,871.26,3,1,1,311,Potential Loyalists
11187.0,2,10,2903.75,5,2,3,523,Potential Loyalists
11188.0,12,19,6886.6,4,4,5,445,Champions
11189.0,15,24,5276.82,4,4,4,444,Champions
11190.0,176,6,960.5799999999999,1,1,1,111,Lost Customers
11191.0,8,42,8841.81,4,5,5,455,Champions
11192.0,19,37,10228.65,4,5,5,455,Champions
11193.0,25,13,2299.07,3,3,3,333,Potential Loyalists
11194.0,48,24,5464.57,2,4,4,244,At Risk
11195.0,5,72,12460.32,5,5,5,555,Champions
11196.0,1,73,13528.74,5,5,5,555,Champions
11197.0,301,4,186.70999999999998,1,1,1,111,Lost Customers
11198.0,139,9,2043.8600000000001,1,2,2,122,Lost Customers
11199.0,1,54,10073.9,5,5,5,555,Champions
11200.0,16,7,1963.2,4,2,2,422,Potential Loyalists
11201.0,21,2,472.06,3,1,1,311,Potential Loyalists
11202.0,32,7,1198.9099999999999,3,2,1,321,Potential Loyalists
11203.0,38,16,4382.46,3,3,4,334,Potential Loyalists
11204.0,59,5,717.89,2,1,1,211,Lost Customers
11205.0,31,12,2635.17,3,3,3,333,Potential Loyalists
11206.0,29,8,883.02,3,2,1,321,Potential Loyalists
11207.0,40,9,1677.0,2,2,2,222,Lost Customers
11208.0,314,3,369.36,1,1,1,111,Lost Customers
11209.0,1,87,16741.95,5,5,5,555,Champions
11210.0,86,22,3743.31,1,4,4,144,At Risk
11211.0,10,33,5655.29,4,5,5,455,Champions
11212.0,61,14,2899.49,2,3,3,233,At Risk
11213.0,20,15,3488.34,3,3,4,334,Potential Loyalists
11214.0,93,10,2046.74,1,2,2,122,Lost Customers
11215.0,57,2,278.98,2,1,1,211,Lost Customers
11216.0,62,7,1821.9,2,2,2,222,Lost Customers
11217.0,137,2,198.0,1,1,1,111,Lost Customers
11219.0,45,4,779.39,2,1,1,211,Lost Customers
11220.0,2,43,7977.59,5,5,5,555,Champions
11221.0,140,12,2538.53,1,3,3,133,At Risk
11222.0,6,34,6883.07,5,5,5,555,Champions
11223.0,30,21,3478.03,3,4,4,344,Loyal Customers
11224.0,7,36,6949.87,5,5,5,555,Champions
11225.0,304,5,467.48999999999995,1,1,1,111,Lost Customers
11226.0,12,17,2976.9,4,3,3,433,Potential Loyalists
11227.0,15,29,3995.48,4,5,4,454,Champions
11228.0,14,12,2087.93,4,3,2,432,Potential Loyalists
11229.0,12,24,4502.96,4,4,4,444,Champions
11230.0,110,17,2990.14,1,3,3,133,At Risk
11231.0,43,13,3167.34,2,3,3,233,At Risk
11232.0,10,5,552.63,4,1,1,411,Potential Loyalists
11233.0,73,8,1224.1499999999999,2,2,1,221,Lost Customers
11234.0,2,19,2158.07,5,4,2,542,Loyal Customers
11235.0,14,14,2711.32,4,3,3,433,Potential Loyalists
11236.0,81,8,1569.66,1,2,2,122,Lost Customers
11237.0,42,18,2842.5299999999997,2,4,3,243,At Risk
11238.0,43,22,3214.4,2,4,3,243,At Risk
11239.0,52,18,2967.46,2,4,3,243,At Risk
11240.0,12,49,11332.67,4,5,5,455,Champions
11241.0,8,38,7494.88,4,5,5,455,Champions
11242.0,162,4,705.21,1,1,1,111,Lost Customers
11243.0,2,52,12592.87,5,5,5,555,Champions
11244.0,32,10,2259.86,3,2,2,322,Potential Loyalists
11245.0,51,26,5455.95,2,4,4,244,At Risk
11246.0,10,15,2342.06,4,3,3,433,Potential Loyalists
11247.0,74,6,1234.6399999999999,2,1,1,211,Lost Customers
11248.0,191,4,780.88,1,1,1,111,Lost Customers
11249.0,19,12,3219.31,4,3,3,433,Potential Loyalists
11250.0,221,5,1816.29,1,1,2,112,Lost Customers
11251.0,2,32,5045.04,5,5,4,554,Champions
11252.0,6,61,11519.64,5,5,5,555,Champions
11253.0,237,6,1238.74,1,1,1,111,Lost Customers
11254.0,13,19,3742.28,4,4,4,444,Champions
11255.0,246,7,965.89,1,2,1,121,Lost Customers
11256.0,28,13,3657.05,3,3,4,334,Potential Loyalists
11257.0,14,32,7392.45,4,5,5,455,Champions
11258.0,69,13,1875.19,2,3,2,232,At Risk
11259.0,18,61,11878.25,4,5,5,455,Champions
11260.0,5,15,3343.6,5,3,3,533,Potential Loyalists
11261.0,6,36,8557.85,5,5,5,555,Champions
11262.0,13,12,2464.84,4,3,3,433,Potential Loyalists
11263.0,6,21,3878.4,5,4,4,544,Champions
11264.0,53,16,3731.27,2,3,4,234,At Risk
11265.0,54,16,2897.35,2,3,3,233,At Risk
11266.0,28,15,2558.45,3,3,3,333,Potential Loyalists
11267.0,112,9,2651.83,1,2,3,123,Potential Loyalists
11268.0,27,33,5959.070000000001,3,5,5,355,Loyal Customers
11269.0,15,39,7835.37,4,5,5,455,Champions
11270.0,16,30,7401.43,4,5,5,455,Champions
11271.0,16,46,7746.2300000000005,4,5,5,455,Champions
11272.0,3,38,7700.18,5,5,5,555,Champions
11273.0,24,8,1796.04,3,2,2,322,Potential Loyalists
11274.0,136,15,3037.7599999999998,1,3,3,133,At Risk
11275.0,4,12,1641.7,5,3,2,532,Potential Loyalists
11276.0,22,16,3420.11,3,3,3,333,Potential Loyalists
11277.0,8,6,475.48,4,1,1,411,Potential Loyalists
11278.0,8,44,7332.08,4,5,5,455,Champions
11279.0,7,16,2312.0,5,3,3,533,Potential Loyalists
11280.0,49,20,3243.96,2,4,3,243,At Risk
11281.0,17,29,6114.7,4,5,5,455,Champions
11282.0,181,3,423.38,1,1,1,111,Lost Customers
11284.0,7,32,6331.42,5,5,5,555,Champions
11285.0,65,18,3344.56,2,4,3,243,At Risk
11286.0,55,14,4511.74,2,3,4,234,At Risk
11287.0,98,3,904.3199999999999,1,1,1,111,Lost Customers
11288.0,25,18,4696.13,3,4,4,344,Loyal Customers
11289.0,3,64,12851.94,5,5,5,555,Champions
11290.0,77,21,4760.82,2,4,4,244,At Risk
11291.0,42,13,2195.4900000000002,2,3,2,232,At Risk
11292.0,53,11,1933.06,2,2,2,222,Lost Customers
11293.0,166,6,1242.45,1,1,1,111,Lost Customers
11294.0,102,3,358.74,1,1,1,111,Lost Customers
11295.0,15,27,5175.7,4,4,4,444,Champions
11296.0,15,30,5981.9,4,5,5,455,Champions
11297.0,389,4,993.2,1,1,1,111,Lost Customers
11298.0,62,11,1885.44,2,2,2,222,Lost Customers
11299.0,89,7,1612.36,1,2,2,122,Lost Customers
11300.0,5,11,2917.05,5,2,3,523,Potential Loyalists
11301.0,36,13,2476.12,3,3,3,333,Potential Loyalists
11302.0,353,2,114.3,1,1,1,111,Lost Customers
11303.0,12,22,4018.13,4,4,4,444,Champions
11304.0,10,26,5585.42,4,4,5,445,Champions
11305.0,112,10,1068.67,1,2,1,121,Lost Customers
11306.0,343,1,243.96,1,1,1,111,Lost Customers
11307.0,142,4,319.91,1,1,1,111,Lost Customers
11308.0,1,33,6596.8099999999995,5,5,5,555,Champions
11309.0,16,2,458.59,4,1,1,411,Potential Loyalists
11310.0,247,7,1227.04,1,2,1,121,Lost Customers
11311.0,18,6,1826.6799999999998,4,1,2,412,Potential Loyalists
11312.0,31,33,7203.95,3,5,5,355,Loyal Customers
11313.0,56,5,747.4100000000001,2,1,1,211,Lost Customers
11314.0,13,26,4494.3,4,4,4,444,Champions
11315.0,29,14,2464.43,3,3,3,333,Potential Loyalists
11316.0,1,64,13286.82,5,5,5,555,Champions
11317.0,20,15,3473.67,3,3,4,334,Potential Loyalists
11318.0,4,17,3260.23,5,3,3,533,Potential Loyalists
11319.0,30,2,227.44,3,1,1,311,Potential Loyalists
11320.0,38,40,8159.92,3,5,5,355,Loyal Customers
11321.0,35,11,2176.01,3,2,2,322,Potential Loyalists
11322.0,145,10,1971.78,1,2,2,122,Lost Customers
11323.0,7,18,3315.01,5,4,3,543,Loyal Customers
11324.0,38,7,1172.62,3,2,1,321,Potential Loyalists
11325.0,3,19,4323.0,5,4,4,544,Champions
11326.0,21,38,9535.73,3,5,5,355,Loyal Customers
11327.0,131,10,2462.21,1,2,3,123,Potential Loyalists
11328.0,186,3,203.06,1,1,1,111,Lost Customers
11329.0,14,20,2785.55,4,4,3,443,Loyal Customers
11330.0,3,28,5405.25,5,5,4,554,Champions
11331.0,496,1,34.06,1,1,1,111,Lost Customers
11332.0,56,14,1483.29,2,3,2,232,At Risk
11333.0,13,27,6936.04,4,4,5,445,Champions
11334.0,44,18,3319.25,2,4,3,243,At Risk
11335.0,72,16,2197.2200000000003,2,3,2,232,At Risk
11336.0,32,58,10817.57,3,5,5,355,Loyal Customers
11337.0,38,27,6038.96,3,4,5,345,Loyal Customers
11338.0,6,24,7199.660000000001,5,4,5,545,Champions
11339.0,1,112,23250.8,5,5,5,555,Champions
11340.0,81,8,2117.71,1,2,2,122,Lost Customers
11341.0,79,7,967.25,1,2,1,121,Lost Customers
11342.0,30,18,5843.25,3,4,5,345,Loyal Customers
11343.0,30,23,4736.52,3,4,4,344,Loyal Customers
11344.0,81,10,1591.75,1,2,2,122,Lost Customers
11345.0,2,11,1674.96,5,2,2,522,Potential Loyalists
11346.0,18,85,14864.86,4,5,5,455,Champions
11347.0,18,12,2446.83,4,3,3,433,Potential Loyalists
11348.0,47,10,2791.98,2,2,3,223,Potential Loyalists
11349.0,11,44,7266.3099999999995,4,5,5,455,Champions
11350.0,25,13,1975.12,3,3,2,332,Potential Loyalists
11351.0,10,12,2517.79,4,3,3,433,Potential Loyalists
11352.0,1,21,3508.47,5,4,4,544,Champions
11353.0,56,6,1094.13,2,1,1,211,Lost Customers
11354.0,11,18,3172.5099999999998,4,4,3,443,Loyal Customers
11355.0,1,70,15325.94,5,5,5,555,Champions
11356.0,3,28,4814.39,5,5,4,554,Champions
11357.0,30,15,2099.58,3,3,2,332,Potential Loyalists
11358.0,7,15,3062.05,5,3,3,533,Potential Loyalists
11359.0,127,9,1544.28,1,2,2,122,Lost Customers
11360.0,55,11,2288.14,2,2,3,223,Potential Loyalists
11361.0,87,13,3467.02,1,3,4,134,At Risk
11362.0,19,30,5978.7300000000005,4,5,5,455,Champions
11363.0,182,2,833.1700000000001,1,1,1,111,Lost Customers
11364.0,76,27,5039.88,2,4,4,244,At Risk
11365.0,47,11,1818.86,2,2,2,222,Lost Customers
11366.0,10,23,5136.400000000001,4,4,4,444,Champions
11367.0,42,4,1222.87,2,1,1,211,Lost Customers
11368.0,2,49,9034.41,5,5,5,555,Champions
11369.0,5,44,7266.69,5,5,5,555,Champions
11370.0,6,28,4475.21,5,5,4,554,Champions
11371.0,60,4,694.58,2,1,1,211,Lost Customers
11372.0,1,35,5984.44,5,5,5,555,Champions
11373.0,63,18,2665.01,2,4,3,243,At Risk
11374.0,2,3,347.0,5,1,1,511,Potential Loyalists
11375.0,4,12,2699.95,5,3,3,533,Potential Loyalists
11376.0,6,25,3197.73,5,4,3,543,Loyal Customers
11377.0,20,21,3808.26,3,4,4,344,Loyal Customers
11378.0,23,16,4700.7,3,3,4,334,Potential Loyalists
11379.0,30,24,3701.7999999999997,3,4,4,344,Loyal Customers
11380.0,2,67,11504.71,5,5,5,555,Champions
11381.0,15,37,8228.130000000001,4,5,5,455,Champions
11382.0,14,4,1089.65,4,1,1,411,Potential Loyalists
11383.0,144,9,1252.71,1,2,1,121,Lost Customers
11384.0,41,15,2179.1,2,3,2,232,At Risk
11385.0,120,2,136.11,1,1,1,111,Lost Customers
11386.0,8,13,3087.16,4,3,3,433,Potential Loyalists
11387.0,6,55,11968.08,5,5,5,555,Champions
11388.0,6,9,2071.59,5,2,2,522,Potential Loyalists
11389.0,57,22,5388.97,2,4,4,244,At Risk
11390.0,134,6,1326.11,1,1,2,112,Lost Customers
11391.0,446,3,905.14,1,1,1,111,Lost Customers
11392.0,4,55,10579.18,5,5,5,555,Champions
11393.0,110,10,1909.83,1,2,2,122,Lost Customers
11394.0,1,23,6214.55,5,4,5,545,Champions
11395.0,175,5,2012.54,1,1,2,112,Lost Customers
11396.0,12,70,12535.52,4,5,5,455,Champions
11397.0,30,26,5800.78,3,4,5,345,Loyal Customers
11398.0,33,12,2128.09,3,3,2,332,Potential Loyalists
11399.0,4,27,4424.69,5,4,4,544,Champions
11400.0,135,7,835.37,1,2,1,121,Lost Customers
11401.0,25,32,7173.7,3,5,5,355,Loyal Customers
11402.0,3,13,3184.23,5,3,3,533,Potential Loyalists
11403.0,95,12,2256.54,1,3,2,132,At Risk
11404.0,159,8,1927.8600000000001,1,2,2,122,Lost Customers
11405.0,11,12,2995.3,4,3,3,433,Potential Loyalists
11406.0,21,27,6621.78,3,4,5,345,Loyal Customers
11407.0,17,17,2869.18,4,3,3,433,Potential Loyalists
11408.0,1,27,5489.26,5,4,4,544,Champions
11409.0,1,22,4000.04,5,4,4,544,Champions
11410.0,1,20,3870.02,5,4,4,544,Champions
11411.0,188,4,353.06,1,1,1,111,Lost Customers
11412.0,19,90,19936.12,4,5,5,455,Champions
11413.0,39,8,1688.54,2,2,2,222,Lost Customers
11414.0,11,42,7758.63,4,5,5,455,Champions
11415.0,1,46,8674.09,5,5,5,555,Champions
11416.0,12,8,1445.59,4,2,2,422,Potential Loyalists
11417.0,9,59,14534.98,4,5,5,455,Champions
11418.0,5,35,6636.73,5,5,5,555,Champions
11419.0,53,27,4841.66,2,4,4,244,At Risk
11420.0,6,16,2527.32,5,3,3,533,Potential Loyalists
11421.0,68,7,1819.08,2,2,2,222,Lost Customers
11422.0,115,11,1763.31,1,2,2,122,Lost Customers
11423.0,51,22,4812.8,2,4,4,244,At Risk
11424.0,46,38,8495.960000000001,2,5,5,255,At Risk
11425.0,72,10,1627.93,2,2,2,222,Lost Customers
11426.0,39,8,1966.59,2,2,2,222,Lost Customers
11427.0,8,42,6228.5,4,5,5,455,Champions
11428.0,7,41,8621.56,5,5,5,555,Champions
11429.0,10,17,3567.0,4,3,4,434,Big Spenders
11430.0,48,25,3915.67,2,4,4,244,At Risk
11431.0,24,15,2906.5299999999997,3,3,3,333,Potential Loyalists
11432.0,13,4,316.62,4,1,1,411,Potential Loyalists
11433.0,55,4,582.23,2,1,1,211,Lost Customers
11434.0,358,1,183.99,1,1,1,111,Lost Customers
11435.0,39,18,2951.9,2,4,3,243,At Risk
11436.0,121,13,2366.9300000000003,1,3,3,133,At Risk
11437.0,341,5,903.34,1,1,1,111,Lost Customers
11439.0,107,5,423.52,1,1,1,111,Lost Customers
11440.0,31,25,4553.6,3,4,4,344,Loyal Customers
11441.0,36,8,1636.84,3,2,2,322,Potential Loyalists
11442.0,4,19,4158.01,5,4,4,544,Champions
11443.0,416,5,632.78,1,1,1,111,Lost Customers
11444.0,1,43,9184.44,5,5,5,555,Champions
11445.0,96,10,1958.3899999999999,1,2,2,122,Lost Customers
11446.0,2,11,2622.41,5,2,3,523,Potential Loyalists
11447.0,6,104,21407.43,5,5,5,555,Champions
11448.0,6,58,10639.16,5,5,5,555,Champions
11449.0,24,13,2030.65,3,3,2,332,Potential Loyalists
11450.0,85,9,2425.88,1,2,3,123,Potential Loyalists
